Tract ID,STATE2KX,CNTY2KX,TRACT2KX,e(0),se(e(0)),Abridged life table flag
32003005835,32,003,005835,80,1.6603,2
32003005836,32,003,005836,81.1,2.4754,2
32003005837,32,003,005837,80,2.4687,2
32003005838,32,003,005838,80.1,2.05,2
32003005840,32,003,005840,79.1,3.1483,1
32003005841,32,003,005841,82.2,3.0701,3
32003005843,32,003,005843,80.6,2.1369,3
32003005844,32,003,005844,83.4,3.1082,3
32003005845,32,003,005845,84.3,2.3694,3
32003005846,32,003,005846,79.6,1.7546,3
32003005848,32,003,005848,78.1,1.3268,2
32003005849,32,003,005849,78,1.1507,3
32003005850,32,003,005850,78.1,2.124,2
32003005851,32,003,005851,78.1,2.007,3
32003005852,32,003,005852,83.8,3.9674,3
32003005853,32,003,005853,81.5,3.3713,3
32003005854,32,003,005854,79.6,2.6171,3
32003005855,32,003,005855,82.5,2.9578,3
32003005856,32,003,005856,81.8,3.7202,3
32003005902,32,003,005902,80.8,3.7062,2
32003005903,32,003,005903,79.9,2.2152,3
32003005904,32,003,005904,80,1.6673,2
32003006103,32,003,006103,83.5,3.5969,3
32003006104,32,003,006104,80.5,2.2094,2
32003006201,32,003,006201,69.3,1.6039,1
32003006202,32,003,006202,72.8,1.5794,1
32003006203,32,003,006203,75.5,2.3148,3
32003006204,32,003,006204,76.6,2.2088,3
32003006800,32,003,006800,75.8,1.1064,2
32003006900,32,003,006900,75.9,2.0346,3
32003007100,32,003,007100,70.7,1.8892,3
32003007200,32,003,007200,75.5,1.4209,1
32003007500,32,003,007500,79.1,1.4565,2
32003007600,32,003,007600,84.3,3.0705,3
32005001000,32,005,001000,80.9,1.8441,3
32005001100,32,005,001100,78.3,1.4766,3
32005001200,32,005,001200,79.8,1.3505,3
32005001300,32,005,001300,80,1.6187,2
32005001500,32,005,001500,78,1.2174,3
32005001600,32,005,001600,82.3,1.8295,2
32005001700,32,005,001700,81.8,2.539,3
32005001800,32,005,001800,80.4,2.2274,2
32005001900,32,005,001900,82.3,2.0314,2
32005002000,32,005,002000,79.6,2.1327,3
32005002100,32,005,002100,81.2,2.3454,3
32005002200,32,005,002200,81.6,2.1188,3
32005002300,32,005,002300,75.6,2.2575,3
32005002400,32,005,002400,78.4,1.6298,3
32005002500,32,005,002500,76.3,1.159,3
32007950200,32,007,950200,78.5,1.6454,2
32007950701,32,007,950701,80.1,2.9856,2
32007950702,32,007,950702,75.3,1.2099,3
32007950800,32,007,950800,74.3,1.946,3
32007950900,32,007,950900,78.1,2.638,3
32007951000,32,007,951000,78.6,3.0592,3
32007951201,32,007,951201,81.9,3.3778,3
32007951202,32,007,951202,81.2,2.4055,3
32007951300,32,007,951300,75.8,1.8863,3
32007951401,32,007,951401,78.4,2.3568,3
32007951402,32,007,951402,78.3,2.6038,1
32007951500,32,007,951500,77.8,2.765,2
32007951600,32,007,951600,77.5,1.5674,2
32007951700,32,007,951700,77.8,3.3314,2
32011000100,32,011,000100,81.4,2.4314,2
32013010500,32,013,010500,83.2,3.7076,3
32013010600,32,013,010600,75.4,2.5362,3
32013010701,32,013,010701,75.1,1.3085,3
32015000300,32,015,000300,79.8,1.663,2
32017950100,32,017,950100,82.5,3.8429,3
32017950200,32,017,950200,75.2,1.6577,3
32019960101,32,019,960101,81.7,2.4952,3
32019960102,32,019,960102,77.6,2.6828,3
32019960201,32,019,960201,73.5,1.4453,3
32019960301,32,019,960301,76.2,2.0406,3
32019960302,32,019,960302,78.8,1.7172,1
32019960303,32,019,960303,82.2,2.2218,3
32019960800,32,019,960800,79.3,1.602,3
32019960900,32,019,960900,75,0.8228,2
32021970700,32,021,970700,77.6,1.9189,3
32021970800,32,021,970800,83,3.4743,3
32023960100,32,023,960100,79.5,2.0799,2
32023960200,32,023,960200,78.5,2.0421,2
32023960300,32,023,960300,79.1,2.8093,2
32023960401,32,023,960401,73.5,1.4238,3
32023960402,32,023,960402,70.8,1.4007,3
32023960403,32,023,960403,70.9,1.4202,1
32023960404,32,023,960404,73.8,1.3137,1
32023960405,32,023,960405,71.7,1.7132,3
32023960406,32,023,960406,77.2,1.6054,3
32027960100,32,027,960100,79.6,1.237,3
32029970200,32,029,970200,80.6,1.755,3
32031000102,32,031,000102,75.1,1.3231,2
32031000201,32,031,000201,71.3,1.8935,3
32031000202,32,031,000202,68.8,1.9608,3
32031000400,32,031,000400,80.9,1.4373,3
32031000700,32,031,000700,70.6,1.5049,1
32031000900,32,031,000900,76.3,1.7373,2
32031001005,32,031,001005,77,1.6148,3
32031001008,32,031,001008,68.5,1.2952,3
32031001010,32,031,001010,85.9,3.199,3
32031001011,32,031,001011,81.5,1.4865,3
32031001012,32,031,001012,77.2,1.231,3
32031001014,32,031,001014,80.9,1.9316,3
32031001015,32,031,001015,78.2,1.0483,3
32031001101,32,031,001101,81.8,1.7212,3
32031001103,32,031,001103,83.8,2.2206,3
32031001104,32,031,001104,82.8,1.2861,3
32031001105,32,031,001105,83.9,1.9146,3
32031001201,32,031,001201,72.5,1.4163,3
32031001202,32,031,001202,77,1.2915,2
32031001300,32,031,001300,74.3,1.322,3
32031001400,32,031,001400,75.3,1.596,3
32031001501,32,031,001501,79.5,1.1316,2
32031001502,32,031,001502,68.3,2.1286,3
32031001701,32,031,001701,74.5,3.1588,3
32031001702,32,031,001702,76.2,1.7196,1
32031001801,32,031,001801,75.9,1.3308,2
32031001802,32,031,001802,73.8,1.4264,3
32031001901,32,031,001901,73.4,1.8762,3
32031001902,32,031,001902,76.3,1.0977,2
32031002103,32,031,002103,81.8,2.0546,3
32031002104,32,031,002104,78.1,2.1489,3
32031002105,32,031,002105,77.5,1.2377,3
32031002106,32,031,002106,75,1.3137,3
32031002107,32,031,002107,74.1,2.1798,3
32031002204,32,031,002204,75.8,1.1398,1
32031002205,32,031,002205,79.9,3.4406,1
32031002206,32,031,002206,80.6,1.2846,2
32031002207,32,031,002207,85.2,2.6402,3
32031002208,32,031,002208,79.8,1.7181,3
32031002209,32,031,002209,80.1,1.5825,3
32031002210,32,031,002210,82.7,2.3412,3
32031002211,32,031,002211,75.3,1.9376,3
32031002212,32,031,002212,77.4,1.6421,2
32031002301,32,031,002301,85.8,3.2566,3
32031002302,32,031,002302,81.2,1.9037,3
32031002401,32,031,002401,77.2,0.9945,3
32031002406,32,031,002406,78,1.2413,3
32031002407,32,031,002407,81.8,3.3735,3
32031002408,32,031,002408,78.9,1.7522,2
32031002409,32,031,002409,81.5,2.6376,2
32031002410,32,031,002410,76.8,1.6884,3
32031002411,32,031,002411,75.5,1.5445,3
32031002412,32,031,002412,82.2,1.7348,3
32031002500,32,031,002500,77.7,1.9317,3
32031002603,32,031,002603,77.3,1.938,3
32031002610,32,031,002610,81.4,3.5183,3
32031002611,32,031,002611,78.4,3.8791,2
32031002615,32,031,002615,77.6,3.0007,3
32031002617,32,031,002617,78.4,1.2212,2
32031002618,32,031,002618,78.8,1.6422,3
32031002619,32,031,002619,76.9,2.774,3
32031002703,32,031,002703,72.3,1.5406,3
32031002704,32,031,002704,74.6,2.5043,1
32031002705,32,031,002705,72,2.7788,3
32031002706,32,031,002706,75.2,1.607,3
32031002801,32,031,002801,74.2,1.4861,3
32031002802,32,031,002802,78.4,1.7226,3
32031002901,32,031,002901,78.1,1.9634,3
32031002902,32,031,002902,78.3,1.4286,3
32031003000,32,031,003000,73.4,1.5347,1
32031003101,32,031,003101,75.6,2.135,3
32031003105,32,031,003105,79.8,2.3758,3
32031003106,32,031,003106,80.2,2.0054,3
32031003108,32,031,003108,75.4,1.2752,3
32031003109,32,031,003109,82.2,2.2055,3
32031003110,32,031,003110,78,1.6952,3
32031003203,32,031,003203,85.7,2.7208,3
32031003204,32,031,003204,78.1,1.5815,3
32031003305,32,031,003305,81,3.3517,2
32031003307,32,031,003307,82.3,2.3086,2
32031003308,32,031,003308,83.8,2.5461,3
32031003309,32,031,003309,82.6,1.6538,2
32031003501,32,031,003501,78.3,2.4645,3
32031003503,32,031,003503,78.3,1.9442,3
32031003504,32,031,003504,80.8,1.5804,3
32031003507,32,031,003507,80.4,1.1335,3
32031003508,32,031,003508,80.3,1.8569,3
32031003510,32,031,003510,80.3,3.3647,3
32031003511,32,031,003511,79.9,1.4204,3
32031003512,32,031,003512,81.5,1.0454,2
32031003513,32,031,003513,79,1.9648,2
32031003514,32,031,003514,82.9,3.9689,3
32031003515,32,031,003515,78.4,1.86,3
32031940200,32,031,940200,78.8,3.2909,3
32033970100,32,033,970100,80.4,1.7406,2
32033970200,32,033,970200,81.6,2.2294,3
32033970300,32,033,970300,74.6,1.3084,3
32510000100,32,510,000100,77.5,1.9427,3
32510000200,32,510,000200,76.9,1.3137,3
32510000300,32,510,000300,82.3,1.0271,2
32510000400,32,510,000400,81.3,1.8726,3
32510000501,32,510,000501,75.8,1.773,1
32510000502,32,510,000502,74.7,1.5323,3
32510000600,32,510,000600,75.9,1.2198,3
32510000701,32,510,000701,77.1,1.2908,3
32510000702,32,510,000702,76.3,1.6241,3
32510000900,32,510,000900,75,1.353,3
32510001001,32,510,001001,76.7,1.903,3
32510001002,32,510,001002,80.5,1.6041,3
